quote_id,healthcare_index,sent_mean,healthcare_index_mean
60149,"65.0763157894737, 66.0842105263158",0.123783,65.58026315789475
60150,73.2,0.20085,73.2
60151,"60.8, 67.1",-0.03545,63.949999999999996
60152,66.53,-0.12034347826087,66.53
60153,"79.7, 61.4",0.250447,70.55
60154,68.6,0.113228,68.6
60155,71,0.072533,71
60156,73.1,0.026101,73.1
60157,65.3,0.055561,65.3
60158,54,0.054199,54
60159,"79.7, 73.2, 77.7",0.248624,76.86666666666667
60160,79.7,0.106269,79.7
60161,60.8,0.005872,60.8
60162,70.4,0.478005,70.4
60163,73.1,0.026101,73.1
60164,77.2,0.049439,77.2
60165,73.2,0.20085,73.2
60166,67.1,-0.043252,67.1
60167,24.77,-0.048163,24.77
60168,70.2,0.148847,70.2
60169,60.8,0.005872,60.8
60170,73.1,0.026101,73.1
60171,60.8,0.005872,60.8
60172,60.8,0.005872,60.8
60173,77.2,0.049439,77.2
60174,68.2,-0.352223,68.2
60175,"70.4, 65.4",0.300424,67.9
60176,72,-0.032063,72
60177,65.3,0.055561,65.3
60178,73.1,0.026101,73.1
60179,65.0763157894737,0.01022,65.0763157894737
60180,"40.51, 61.11",0.0897323943661972,50.81
60181,"77.8, 65.3, 75.6, 77.7, 72.5, 70.4",0.17331,73.21666666666667
60182,"68.1, 63.3, 73.2, 68.4",0.066080701754386,68.25
60183,79.7,0.106269,79.7
60184,"79.7, 69.1, 68, 73.2, 71.7",0.246039705882353,72.34
60185,"61.11, 64.12",0.051199,62.615
60186,68.6,0.113228,68.6
60187,"51.56, 68.3, 83, 79.7, 77.2",-0.0299113924050633,71.952
60188,63.8,0.08694,63.8
60189,"73.2, 77.8, 51.3, 77.7",-0.0158645569620253,70
60190,60.8,0.005872,60.8
60191,73.1,0.026101,73.1
60192,73.1,0.026101,73.1
60193,79.7,0.106269,79.7
60194,"68, 69.1",0.010203,68.55
60195,68.6,0.113228,68.6
60196,48.45,0.038279,48.45
60197,68,0.288284,68
60198,70.2,0.148847,70.2
60199,65.4,0.023996,65.4
60200,"65.0763157894737, 73.2",0.19699,69.13815789473685
60201,60.8,0.005872,60.8
60202,61.4,0.11136,61.4
60203,61.4,0.11136,61.4
60204,73.1,0.026101,73.1
60205,65.0763157894737,0.01022,65.0763157894737
60206,"77.7, 77.8",0.060357,77.75
60207,73.1,0.026101,73.1
60208,68.05,0.122124,68.05
60209,73.2,0.20085,73.2
60210,68,0.288284,68
60211,61.4,0.11136,61.4
60212,64.12,0.197647,64.12
60213,83,-0.042243,83
60214,79.7,0.106269,79.7
60215,77.7,0.158627,77.7
60216,65.0763157894737,0.01022,65.0763157894737
60217,73.1,0.026101,73.1
60218,68.6,0.113228,68.6
60219,68,0.288284,68
60220,"79.7, 68",0.159548,73.85
60221,48.45,0.038279,48.45
60222,"61.11, 40.51",0.0994430379746835,50.81
60223,60.8,0.005872,60.8
60224,79.7,0.106269,79.7
60225,77.2,0.049439,77.2
60226,79.7,0.106269,79.7
60227,70.4,0.478005,70.4
60228,73.1,0.026101,73.1
60229,60.8,0.005872,60.8
60230,61.4,0.11136,61.4
60231,60.8,0.005872,60.8
60232,60.8,0.005872,60.8
60233,"77.2, 61.4",0.146978,69.3
60234,68.6,0.113228,68.6
60235,63.3,0.140455,63.3
60236,68.6,0.113228,68.6
60237,48.45,0.038279,48.45
60238,79.7,0.106269,79.7
60239,68,0.288284,68
60240,51.3,0.08469,51.3
60241,73.2,0.20085,73.2
60242,72.84,0.036889,72.84
60243,"68, 69.1",0.010203,68.55
60244,57.6,0.04147,57.6
60245,60.8,0.005872,60.8
60246,73.1,0.026101,73.1
60247,50,-0.023729,50
60248,73.1,0.026101,73.1
60249,79.7,0.106269,79.7
60250,60.8,0.005872,60.8
60251,"65.0763157894737, 65.3, 77.8, 71.1",0.00419024390243902,69.81907894736842
60252,73.1,0.026101,73.1
60253,68.6,0.113228,68.6
60254,73.2,0.20085,73.2
60255,51.56,-0.306933,51.56
60256,77.8,-0.204998,77.8
60257,68,0.288284,68
60258,"77.2, 65.4",0.057652,71.30000000000001
60259,73.1,0.026101,73.1
60260,60.8,0.005872,60.8
60261,79.7,0.106269,79.7
60262,73.1,0.026101,73.1
60263,"57.6, 65.3, 71.1, 70.4",0.0283693548387097,66.1
60264,64.12,0.197647,64.12
60265,65.0763157894737,0.01022,65.0763157894737
60266,65.0763157894737,0.01022,65.0763157894737
60267,"69.1, 77.2, 65.0763157894737",0.115775409836066,70.45877192982456
60268,79.7,0.106269,79.7
60269,64.12,0.197647,64.12
60270,"57.6, 65.3, 77.8",0.04683,66.9
60271,"51.3, 73.2",0.22465,62.25
60272,68,0.288284,68
60273,73.1,0.026101,73.1
60274,68.6,0.113228,68.6
60275,71.1,0.160342,71.1
60276,60.8,0.005872,60.8
60277,"61.4, 77.2",0.158716,69.3
60278,"79.7, 71.9",0.172844,75.80000000000001
60279,65.0763157894737,0.01022,65.0763157894737
60280,79.7,0.106269,79.7
60281,68,0.288284,68
60282,68.6,0.113228,68.6
60283,73.2,0.20085,73.2
60284,79.7,0.106269,79.7
60285,69.1,0.009625,69.1
60286,64.0191489361702,0.080324,64.0191489361702
60287,79.7,0.106269,79.7
60288,"65.3, 57.6",0.206472,61.45
60289,73.2,0.20085,73.2
60290,73.1,0.026101,73.1
60291,73.1,0.026101,73.1
60292,68.3,-0.108925,68.3
60293,73.1,0.026101,73.1
60294,73.2,0.20085,73.2
60295,65.0763157894737,0.01022,65.0763157894737
60296,"68.1, 73.1",0.299081,70.6
60297,50,-0.023729,50
60298,68.6,0.113228,68.6
60299,79.7,0.106269,79.7
60300,60.8,0.005872,60.8
60301,73.1,0.026101,73.1
60302,73.1,0.035542,73.1
60303,68.3,-0.108925,68.3
60304,68,0.288284,68
60305,67.1,-0.043252,67.1
60306,77.8,-0.204998,77.8
60307,73.1,0.026101,73.1
60308,67.1,-0.043252,67.1
60309,66.0842105263158,0.240416,66.0842105263158
60310,65.4,0.023996,65.4
60311,60.8,0.005872,60.8
60312,68.6,0.113228,68.6
60313,"70.2, 77.2, 60.8",0.321476,69.4
60314,61.4,0.11136,61.4
60315,63.8,0.08694,63.8
60316,68.6,0.113228,68.6
60317,"65.4, 71.9",0.121789,68.65
60318,79.7,0.106269,79.7
60319,77.7,0.158627,77.7
60320,"68, 73.2, 51.3, 71.9",0.271660810810811,66.1
60321,57.6,0.04147,57.6
60322,68.6,0.113228,68.6
60323,73.2,0.20085,73.2
60324,60.8,0.005872,60.8
60325,60.8,0.005872,60.8
60326,65.0763157894737,0.01022,65.0763157894737
60327,79.7,0.106269,79.7
60328,68,0.288284,68
60329,68.6,0.113228,68.6
60330,63.8,0.124093,63.8
60331,40.51,0.211499,40.51
60332,86.4,0.015649,86.4
60333,70.4,0.478005,70.4
60334,60.8,0.005872,60.8
60335,"70.2, 77.2",0.146639,73.7
60336,68,0.288284,68
60337,63.8,0.08694,63.8
60338,68.6,0.113228,68.6
60339,66.0842105263158,0.240416,66.0842105263158
60340,69.1,0.009625,69.1
60341,68.05,0.122124,68.05
60342,"66.53, 77.2",0.130211,71.86500000000001
60343,"71.9, 79.7",0.166474,75.80000000000001
60344,60.8,0.005872,60.8
60345,60.8,0.005872,60.8
60346,60.8,0.005872,60.8
60347,"69.1, 68",0.024029,68.55
60348,65.0763157894737,0.01022,65.0763157894737
60349,67.1,-0.043252,67.1
60350,"70.4, 73.2, 76, 78.5",0.328967647058824,74.525
60351,"65.0763157894737, 79.7",0.135554,72.38815789473685
60352,68,0.288284,68
60353,71.9,0.094695,71.9
60354,67.7,0.105969,67.7
60355,68.6,0.113228,68.6
60356,"72, 77.8, 79.3, 71.7",0.1454,75.2
60357,63.8,0.08694,63.8
60358,73.1,0.026101,73.1
60359,79.7,0.106269,79.7
60360,73.1,0.026101,73.1
60361,73.1,0.026101,73.1
60362,68.6,0.113228,68.6
60363,68,0.288284,68
60364,"79.7, 64.12",0.161955,71.91
60365,68.6,0.113228,68.6
60366,"73.2, 69.1",0.070873,71.15
60367,73.1,0.026101,73.1
60368,"79.7, 65.4",0.155306,72.55000000000001
60369,48.45,0.038279,48.45
60370,65.3,0.055561,65.3
60371,73.1,0.026101,73.1
60372,"69.1, 68",0.024029,68.55
60373,48.45,0.038279,48.45
60374,79.7,0.106269,79.7
60375,64.12,0.197647,64.12
60376,73.1,0.026101,73.1
60377,68.6,0.113228,68.6
60378,"73.2, 72, 75.6, 65.3, 71.9",0.239558490566038,71.6
60379,79.7,0.106269,79.7
60380,"68, 77.8, 73.2",0.033444,73
60381,"66.53, 79.7",0.035969,73.11500000000001
60382,65.0763157894737,0.01022,65.0763157894737
60383,"61.11, 40.51",0.0994430379746835,50.81
60384,73.1,0.026101,73.1
60385,"72, 77.8, 73.2, 77.2, 75.6, 54, 70.4",0.155042666666667,71.45714285714286
60386,60.8,0.005872,60.8
60387,65.0763157894737,0.01022,65.0763157894737
60388,73.2,0.20085,73.2
60389,73.1,0.026101,73.1
60390,60.8,0.005872,60.8
60391,65.0763157894737,0.01022,65.0763157894737
60392,68.6,0.113228,68.6
60393,73.2,0.20085,73.2
60394,73.1,0.026101,73.1
60395,77.7,0.158627,77.7
60396,68,0.288284,68
60397,"68.3, 34.44, 77.2",0.133967,59.98
60398,77.2,0.049439,77.2
60399,79.7,0.106269,79.7
60400,73.1,0.026101,73.1
60401,77.2,0.049439,77.2
60402,"69.1, 68, 73.1",0.03642,70.06666666666666
60403,60.8,0.005872,60.8
60404,68.3,-0.108925,68.3
60405,60.8,0.005872,60.8
60406,66.0842105263158,0.240416,66.0842105263158
60407,"71, 70.4",0.312138,70.7
60408,"67.1, 71.9",0.245643,69.5
60409,73.1,0.026101,73.1
60410,79.7,0.106269,79.7
60411,60.8,0.005872,60.8
60412,"47.5, 65, 77.8",-0.08155625,63.43333333333333
60413,60.8,0.005872,60.8
60414,65.4,0.023996,65.4
60415,71.9,0.094695,71.9
60416,"73.2, 77.8, 78.5",0.0439465753424658,76.5
60417,60.8,0.005872,60.8
60418,77.2,0.049439,77.2
60419,71,0.072533,71
60420,"79.7, 71.9",0.172844,75.80000000000001
60421,"73.2, 65.3, 77.2",0.132730136986301,71.9
60422,64.12,0.197647,64.12
60423,79.7,0.106269,79.7
60424,40.51,0.211499,40.51
60425,65.4,0.023996,65.4
60426,68,0.288284,68
60427,60.8,0.005872,60.8
60428,61.11,0.076059,61.11
60429,"79.7, 73.2, 72",0.238440540540541,74.96666666666667
60430,66.0842105263158,0.240416,66.0842105263158
60431,68.6,0.113228,68.6
60432,61.4,0.11136,61.4
60433,48.45,0.038279,48.45
60434,"60.8, 71.9, 70.2, 77.2",0.26244358974359,70.025
60435,79.7,0.106269,79.7
60436,48.45,0.038279,48.45
60437,61.4,0.11136,61.4
60438,"40.51, 73.1",0.205963,56.80499999999999
60439,68.6,0.113228,68.6
60440,73.1,0.026101,73.1
60441,63.8,0.08694,63.8
60442,"68.1, 59",0.058164,63.55
60443,69.1,0.009625,69.1
60444,73.1,0.026101,73.1
60445,"65.0763157894737, 68, 77.2, 61.4, 67.1, 34.44, 51.56",0.0043025641025641,60.68233082706767
60446,67.1,-0.043252,67.1
60447,79.7,0.106269,79.7
60448,"57.2, 71, 71.9",0.129105797101449,66.7
60449,68.6,0.113228,68.6
60450,68,0.288284,68
60451,79.7,0.106269,79.7
60452,"68, 69.1",0.010203,68.55
60453,65.0763157894737,0.01022,65.0763157894737
60454,68.6,0.113228,68.6
60455,61.4,0.11136,61.4
60456,77.2,0.049439,77.2
60457,77.2,0.049439,77.2
60458,60.8,0.005872,60.8
60459,65.0763157894737,0.01022,65.0763157894737
60460,60.8,0.005872,60.8
60461,60.8,0.005872,60.8
60462,60.8,0.005872,60.8
60463,77.2,0.049439,77.2
60464,68.6,0.113228,68.6
60465,64.12,0.155578,64.12
60466,61.4,0.11136,61.4
60467,79.7,0.106269,79.7
60468,60.8,0.005872,60.8
60469,70.4,0.478005,70.4
60470,60.8,0.005872,60.8
60471,60.8,0.005872,60.8
60472,60.8,0.005872,60.8
60473,"79.7, 71.9",0.172844,75.80000000000001
60474,66.0842105263158,0.240416,66.0842105263158
60475,60.8,0.005872,60.8
60476,68.6,0.113228,68.6
60477,65.0763157894737,0.01022,65.0763157894737
60478,68.6,0.113228,68.6
60479,"77.7, 46.5",0.150667,62.1
60480,79.7,0.106269,79.7
60481,61.11,0.076059,61.11
60482,60.8,0.005872,60.8
60483,68,0.288284,68
60484,66.0842105263158,0.240416,66.0842105263158
60485,68,0.288284,68
60486,68,0.288284,68
60487,79.7,0.106269,79.7
60488,60.8,0.005872,60.8
60489,60.8,0.005872,60.8
60490,60.8,0.005872,60.8
60491,79.7,0.106269,79.7
60492,"57.6, 78.5, 71.9",0.170748101265823,69.33333333333334
60493,68.6,0.113228,68.6
60494,71.9,0.094695,71.9
60495,79.7,0.106269,79.7
60496,61.4,0.11136,61.4
60497,71,0.072533,71
60498,72,-0.032063,72
60499,60.8,0.005872,60.8
60500,67.1,-0.043252,67.1
60501,79.7,0.106269,79.7
60502,79.7,0.106269,79.7
60503,60.8,0.005872,60.8
60504,68.6,0.113228,68.6
60505,60.8,0.005872,60.8
60506,72.84,0.036889,72.84
60507,73.1,0.026101,73.1
60508,65.0763157894737,0.01022,65.0763157894737
60509,65.4,0.023996,65.4
60510,73.2,0.20085,73.2
60511,61.4,0.11136,61.4
60512,65.0763157894737,0.01022,65.0763157894737
60513,"67.1, 65.0763157894737",0.207171,66.08815789473684
60514,"68.3, 71.7, 76",0.224756896551724,72
60515,68,0.288284,68
60516,60.8,0.005872,60.8
60517,40.51,0.211499,40.51
60518,"77.8, 73.2, 71.7",0.0743949367088608,74.23333333333333
60519,66.0842105263158,0.240416,66.0842105263158
60520,68.3,-0.108925,68.3
60521,65.0763157894737,0.01022,65.0763157894737
60522,"71, 71.9",0.060927,71.45
60523,60.8,0.005872,60.8
60524,"59, 69.1",0.120423,64.05
60525,77.2,0.049439,77.2
60526,57.6,0.04147,57.6
60527,77.2,0.049439,77.2
60528,60.8,0.005872,60.8
60529,47.5,0.166389,47.5
60530,73.1,0.026101,73.1
60531,73.1,0.026101,73.1
60532,68.6,0.113228,68.6
60533,65.4,0.023996,65.4
60534,73.1,0.026101,73.1
60535,77.5,0.16386,77.5
60536,60.8,0.005872,60.8
60537,68,0.288284,68
60538,68.3,-0.108925,68.3
60539,79.7,0.106269,79.7
60540,"71.9, 77.2, 70.2, 68.3, 66.53",0.183641772151899,70.82600000000001
60541,68.6,0.113228,68.6
60542,"72, 79.3, 75.6",0.0729051948051948,75.63333333333333
60543,"68, 69.1",0.010203,68.55
60544,77.2,0.049439,77.2
60545,79.7,0.106269,79.7
60546,60.8,0.005872,60.8
60547,79.7,0.106269,79.7
60548,60.8,0.005872,60.8
60549,77.2,0.049439,77.2
60550,68,0.288284,68
60551,"60.8, 68.6, 68",0.204025974025974,65.8
60552,"71.9, 79.7, 66.53",0.179093,72.71000000000001
60553,60.8,-0.088397,60.8
60554,79.7,0.106269,79.7
60555,79.7,0.106269,79.7
60556,60.8,0.005872,60.8
60557,"61.11, 40.51",0.0994430379746835,50.81
60558,68,0.288284,68
60559,60.8,0.005872,60.8
60560,73.2,0.20085,73.2
60561,73.1,0.026101,73.1
60562,63.3294117647059,0.079029,63.3294117647059
60563,65.0763157894737,0.01022,65.0763157894737
60564,51.56,-0.306933,51.56
60565,"68.3, 79.7",-0.006915,74
60566,48.45,0.038279,48.45
60567,61.4,0.11136,61.4
60568,77.2,0.049439,77.2
60569,66.0842105263158,0.240416,66.0842105263158
60570,68.6,0.113228,68.6
60571,"68, 73.2, 75.6, 51.3, 67.7, 79.3, 65.3, 76",0.0580275862068965,69.55
60572,60.8,0.005872,60.8
60573,73.1,0.026101,73.1
60574,"73.2, 72, 77.8, 77.2, 70.4, 71.7",0.299096428571429,73.71666666666667
60575,68,0.288284,68
60576,68,0.288284,68
60577,60.8,0.005872,60.8
60578,68.6,0.113228,68.6
60579,"65.3, 72, 67.7, 79.3",0.0861695652173913,71.075
60580,60.8,0.005872,60.8
60581,68.6,0.113228,68.6
60582,63.8,0.08694,63.8
60583,65.0763157894737,0.01022,65.0763157894737
60584,59,0.038123,59
60585,"65.3, 77.7, 77.8, 57.6, 71.1",-0.0272661764705882,69.9
60586,"79.7, 72, 77.2",0.109839130434783,76.3
60587,65.0763157894737,0.01022,65.0763157894737
60588,73.1,0.026101,73.1
60589,"72, 71.7, 78.5, 79.3, 77.8",0.125322857142857,75.86
60590,73.1,0.035542,73.1
60591,48.45,0.038279,48.45
60592,65.0763157894737,0.01022,65.0763157894737
60593,73.1,0.026101,73.1
60594,60.8,0.005872,60.8
60595,65.3,0.055561,65.3
60596,68.6,0.113228,68.6
60597,65.0763157894737,0.01022,65.0763157894737
60598,79.7,0.106269,79.7
60599,73.1,0.026101,73.1
60600,40.51,0.211499,40.51
60601,"65.3, 77.7",0.035471,71.5
60602,48.45,0.038279,48.45
60603,65.0763157894737,0.01022,65.0763157894737
60604,40.51,0.211499,40.51
60605,79.7,0.106269,79.7
60606,"69.1, 68",0.024029,68.55
60607,73.1,0.026101,73.1
60608,68.3,-0.108925,68.3
60609,60.8,0.005872,60.8
60610,40.51,0.211499,40.51
60611,72.84,0.036889,72.84
60612,"56.3, 67.3",0.0457183673469388,61.8
60613,69.1,0.009625,69.1
60614,68,0.288284,68
60615,70.2,0.148847,70.2
60616,"72, 71.9",0.263675,71.95
60617,65.4,0.023996,65.4
60618,72,-0.032063,72
60619,60.8,0.005872,60.8
60620,"77.2, 60.8",0.28803,69
60621,73.1,0.026101,73.1
60622,63.8,0.08694,63.8
60623,"72, 73.2",0.207808,72.6
60624,73.1,0.026101,73.1
60625,60.8,0.005872,60.8
60626,"73.1, 60.8",0.1128,66.94999999999999
60627,69.1,0.009625,69.1
60628,60.8,0.005872,60.8
60629,"77.8, 72, 68.3, 78.5, 71.7, 75.3, 65.0763157894737",0.150949367088608,72.66804511278195
60630,68,0.288284,68
60631,73.2,0.20085,73.2
60632,70.2,0.148847,70.2
60633,"57.2, 71, 71.9",0.129105797101449,66.7
60634,"45.94, 79.7",0.173086956521739,62.82
60635,"73.1, 40.51, 61.11",-0.0151380281690141,58.239999999999995
60636,68.05,0.122124,68.05
60637,73.1,0.026101,73.1
60638,61.11,0.076059,61.11
60639,"71.7, 72, 77.7, 79.3",0.205010526315789,75.175
60640,60.8,0.005872,60.8
60641,64.12,0.197647,64.12
60642,"68, 67.3, 72.4",0.074053,69.23333333333333
60643,"60.8, 79.7",0.185293,70.25
60644,77.2,0.049439,77.2
60645,60.8,0.005872,60.8
60646,68.6,0.113228,68.6
60647,73.1,0.026101,73.1
60648,"67.7, 73.2, 77.7",0.09433125,72.86666666666667
60649,"77.2, 34.44",0.036143,55.82
60650,73.1,0.035542,73.1
60651,79.7,0.106269,79.7
60652,60.8,0.005872,60.8
60653,73.2,0.20085,73.2
60654,"40.51, 61.11",0.0897323943661972,50.81
60655,56.25,0.104983,56.25
60656,"68.3, 83",0.032197,75.65
60657,68.6,0.113228,68.6
60658,68,0.288284,68
60659,83,-0.042243,83
60660,65.3,0.055561,65.3
60661,60.8,0.005872,60.8
60662,60.8,0.005872,60.8
60663,69.1,0.009625,69.1
60664,69.1,0.009625,69.1
60665,79.7,0.106269,79.7
60666,60.8,0.005872,60.8
60667,"72.5, 77.7, 77.8, 51.9",0.0516910714285714,69.975
60668,"65.0763157894737, 70.4, 65.3, 77.8, 77.7, 51.9",0.23466301369863,68.02938596491228
60669,68.3,-0.108925,68.3
60670,61.4,0.11136,61.4
60671,61.4,0.11136,61.4
60672,71.1,0.160342,71.1
60673,"79.7, 71.9",0.172844,75.80000000000001
60674,61.4,0.11136,61.4
60675,65.0763157894737,0.01022,65.0763157894737
60676,65.0763157894737,0.01022,65.0763157894737
60677,72.84,0.036889,72.84
60678,"77.2, 79.7",0.148328,78.45
60679,"79.7, 71.9",0.172844,75.80000000000001
60680,71.1,0.160342,71.1
60681,"71.7, 65.3, 77.8",0.162416,71.6
60682,"65.4, 70.2",0.199606,67.80000000000001
60683,57.6,0.04147,57.6
60684,77.8,-0.204998,77.8
60685,68,0.288284,68
60686,59,0.038123,59
60687,73.1,0.026101,73.1
60688,59,0.038123,59
60689,79.7,0.106269,79.7
60690,"60.8, 79.7",0.185293,70.25
60691,60.8,0.005872,60.8
60692,60.8,0.005872,60.8
60693,"77.8, 65.3, 73.2, 57.6",0.273398701298701,68.475
60694,"66.0842105263158, 66.53",0.130456,66.3071052631579
60695,79.7,0.106269,79.7
60696,68.6,0.113228,68.6
60697,60.8,0.005872,60.8
60698,48.45,0.038279,48.45
60699,77.2,0.049439,77.2
60700,79.7,0.106269,79.7
60701,63.8,0.08694,63.8
60702,77.2,0.049439,77.2
60703,79.7,0.106269,79.7
60704,79.7,0.106269,79.7
60705,68.6,0.113228,68.6
60706,73.1,0.026101,73.1
60707,68,0.288284,68
60708,70.2,0.148847,70.2
60709,68.6,0.113228,68.6
60710,48.45,0.038279,48.45
60711,"66.0842105263158, 61.4",0.25707,63.742105263157896
60712,71.9,0.094695,71.9
60713,68,0.288284,68
60714,77.2,0.049439,77.2
60715,"54, 72, 51.3, 73.2",0.00804,62.625
60716,79.7,0.106269,79.7
60717,"65.3, 79.3",0.097941,72.3
60718,"73.2, 77.2",0.269257142857143,75.2
60719,65.0763157894737,0.01022,65.0763157894737
60720,73.1,0.026101,73.1
60721,64.12,0.197647,64.12
60722,73.1,0.026101,73.1
60723,60.8,0.005872,60.8
60724,77.2,0.049439,77.2
60725,73.1,0.026101,73.1
60726,68,0.288284,68
60727,68.6,0.113228,68.6
60728,66.0842105263158,0.240416,66.0842105263158
60729,70.4,0.478005,70.4
60730,73.1,0.026101,73.1
60731,66.0842105263158,0.240416,66.0842105263158
60732,73.1,0.026101,73.1
60733,"68, 72.4, 69.1",0.115501,69.83333333333333
60734,86.4,0.015649,86.4
60735,79.7,0.106269,79.7
60736,64.12,0.197647,64.12
60737,60.8,0.005872,60.8
60738,60.8,0.005872,60.8
60739,68.6,0.113228,68.6
60740,61.4,0.11136,61.4
60741,73.1,0.026101,73.1
60742,65.4,0.023996,65.4
60743,60.8,0.005872,60.8
60744,73.1,0.026101,73.1
60745,"73.2, 77.5, 79.3, 77.2, 72, 71.7, 71.9",0.358778481012658,74.68571428571428
60746,67.1,-0.043252,67.1
60747,60.8,0.005872,60.8
60748,73.1,0.026101,73.1
60749,67.1,-0.043252,67.1
60750,71.9,0.094695,71.9
60751,73.1,0.026101,73.1
60752,73.1,0.026101,73.1
60753,60.8,0.005872,60.8
60754,"69.1, 72.4, 68",0.005944,69.83333333333333
60755,"79.7, 61.4",0.250447,70.55
60756,"60.8, 71.9, 77.2, 70.2, 67.1, 51.56, 34.44, 61.4",0.221532692307692,61.825
60757,68.6,0.113228,68.6
60758,68,0.288284,68
60759,71.1,0.160342,71.1
60760,"65.0763157894737, 73.2",0.19699,69.13815789473685
60761,79.7,0.106269,79.7
60762,61.12,0.220632,61.12
60763,73.1,0.026101,73.1
60764,"67.1, 68",0.100281,67.55
60765,77.2,0.049439,77.2
60766,"77.2, 71.9, 60.8",0.30211,69.96666666666667
60767,77.2,0.142188,77.2
60768,73.2,0.20085,73.2
60769,83,-0.042243,83
60770,67.1,-0.043252,67.1
60771,68.6,0.113228,68.6
60772,79.7,0.106269,79.7
60773,79.7,0.106269,79.7
60774,79.7,0.106269,79.7
60775,77.2,0.049439,77.2
60776,68,0.288284,68
60777,61.11,0.076059,61.11
60778,65.0763157894737,0.01022,65.0763157894737
60779,51.56,-0.306933,51.56
60780,48.45,0.038279,48.45
60781,86.4,0.015649,86.4
60782,68.6,0.113228,68.6
60783,68,0.288284,68
60784,60.8,0.005872,60.8
60785,73.1,0.026101,73.1
60786,"73.2, 65.3",0.298852,69.25
60787,68,0.288284,68
60788,73.1,0.026101,73.1
60789,73.1,0.026101,73.1
60790,79.7,0.106269,79.7
60791,"65.0763157894737, 71.1",0.103747,68.08815789473684
60792,77.2,0.049439,77.2
60793,66.0842105263158,0.240416,66.0842105263158
60794,"61.4, 70.2, 77.2",0.257053,69.6
60795,68.6,0.113228,68.6
60796,"77.2, 71.9",0.250265,74.55000000000001
60797,"68, 69.1, 88.19, 68.6",0.0700123076923077,73.4725
60798,60.8,0.005872,60.8
60799,65.0763157894737,0.01022,65.0763157894737
60800,48.45,0.038279,48.45
60801,"73.2, 79.3",0.294656,76.25
60802,62.8125,0.060666,62.8125
60803,"68.4, 59, 68.1",0.039278,65.16666666666667
60804,"61.11, 40.51",0.0994430379746835,50.81
60805,"61.4, 77.2",0.158716,69.3
60806,68,0.288284,68
60807,"73.2, 83",0.278278,78.1
60808,73.2,0.20085,73.2
60809,79.7,0.106269,79.7
60810,64.12,0.197647,64.12
60811,71.9,0.094695,71.9
60812,70.2,0.148847,70.2
60813,73.1,0.026101,73.1
60814,60.8,0.005872,60.8
60815,68.6,0.113228,68.6
60816,79.7,0.106269,79.7
60817,68.6,0.113228,68.6
60818,69.1,0.009625,69.1
60819,60.8,0.005872,60.8
60820,"66.0842105263158, 60.8",0.117479,63.4421052631579
60821,60.8,0.005872,60.8
60822,68,0.288284,68
60823,68,0.288284,68
60824,61.4,0.11136,61.4
60825,79.7,0.106269,79.7
60826,73.2,0.20085,73.2
60827,73.1,0.035542,73.1
60828,60.8,0.005872,60.8
60829,"65.4, 66.53",0.103954,65.965
60830,60.8,0.005872,60.8
60831,60.8,0.005872,60.8
60832,"61.4, 65.0763157894737, 77.2",0.287039436619718,67.8921052631579
60833,23.86,0.233491,23.86
60834,73.2,0.20085,73.2
60835,"93.06, 60.8",0.092741,76.93
60836,"61.4, 68.3, 69.1",-0.0757253731343284,66.26666666666667
60837,60.8,0.005872,60.8
60838,77.8,-0.204998,77.8
60839,73.1,0.026101,73.1
60840,60.8,0.005872,60.8
60841,"65.0763157894737, 71.9, 77.2, 70.2",0.218088311688312,71.09407894736843
60842,68.6,0.113228,68.6
60843,60.8,0.005872,60.8
60844,"77.8, 70.4",0.068772,74.1
60845,51.3,0.08469,51.3
60846,60.8,0.005872,60.8
60847,"67.1, 71.9",0.245643,69.5
60848,"68.3, 77.2",0.205068,72.75
60849,71,0.072533,71
60850,68.6,0.113228,68.6
60851,65.0763157894737,0.01022,65.0763157894737
60852,60.8,0.005872,60.8
60853,73.1,0.026101,73.1
60854,77.8,-0.204998,77.8
60855,48.45,0.038279,48.45
60856,77.2,0.049439,77.2
60857,67.1,-0.043252,67.1
60858,"69.1, 68",0.024029,68.55
60859,60.8,0.005872,60.8
60860,"60.8, 67.1",-0.03545,63.949999999999996
60861,68.6,0.113228,68.6
60862,60.8,0.005872,60.8
60863,61.4,0.11136,61.4
60864,77.8,-0.204998,77.8
60865,"65.0763157894737, 46.5",0.140644,55.78815789473685
60866,60.8,0.005872,60.8
60867,68,0.288284,68
60868,65.0763157894737,0.01022,65.0763157894737
60869,"72, 65.3, 73.2",0.157713,70.16666666666667
60870,79.7,0.106269,79.7
60871,68.3,-0.108925,68.3
60872,"65.3, 51.9, 57.6, 75.6, 77.7, 72.5",0.137719298245614,66.76666666666667
60873,"60.8, 71",-0.046723,65.9
60874,66.0842105263158,0.240416,66.0842105263158
60875,65.0763157894737,0.01022,65.0763157894737
60876,"67.1, 66.53",0.020214,66.815
60877,65.0763157894737,0.01022,65.0763157894737
60878,69.1,0.009625,69.1
60879,68,0.288284,68
60880,73.1,0.026101,73.1
60881,65.0763157894737,0.01022,65.0763157894737
60882,60.8,0.005872,60.8
60883,60.8,0.005872,60.8
60884,60.8,0.005872,60.8
60885,68,0.288284,68
60886,60.8,0.005872,60.8
60887,68,0.288284,68
60888,"70.2, 71.9, 77.2",0.313753,73.10000000000001
60889,68,0.288284,68
